originating_system_id,dc:title,dcterms:alternative,dc:relation,compoundrelationship,group_id,collection_id,dc:type,mms_id,file_name_1,dc:identifier,dcterms:identifier.dcterms:URI,dc:creator,dc:contributor,dcterms:tableOfContents,dc:subject,dcterms:subject.dcterms:LCSH,dc:description,dcterms:provenance,dcterms:bibliographicCitation,dcterms:abstract,dcterms:publisher,dc:date,dcterms:created,dcterms:issued,dcterms:dateSubmitted,dcterms:dateAccepted,dc:format,dcterms:extent,dcterms:medium,dcterms:format.dcterms:IMT,dcterms:type.dcterms:DCMIType,dc:language,dcterms:isPartOf,dc:coverage,dcterms:spatial,dcterms:spatial.dcterms:Point,dcterms:temporal,dc:rights,dc:source,bib custom field,rep_label,rep_public_note,rep_access_rights,rep_usage_type,rep_library,rep_note,rep_custom field,file_label_1,file_name_2,file_label_2,googlesheetsource,dginfo,oldalttitle
dg_1751324885,"Winter Sports Program, 2014",,,,,,image,,20141107wintersportsprogram205.jpg,,,Justin Hayworth,,,students | athletics | basketball,,"Men's basketball team photograph. Top row: Hayes Gardner, Tague Zachary. Bottow row: Jack taylor, Tuchi, Luke Yoager.",Office of Communications,,,,2014,2014-11-07,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
dg_1751325006,"Women's Swim Team, 2014 - Maddy Pesch",,,,,,image,,2014021414MWCswim0214.jpg,,,Justin Hayworth,,,Students | Athletics | Swimming and Diving,,"Maddy Pesch swimming in the Midwest Conference meet. February 14, 2014.",Office of Communications,,,,2014,2014-02-14,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
dg_1751325079,"Dining Hall, March 2014",,,,,,image,,mealtallwindows(1).jpg,,,Justin Hayworth,,,Student Life | Dining | Marketplace | JRC,,"Students converse in the dining hall. Leo Abbe (right).March 15, 2014.",Office of Communications,,,,2014,2014-03-15,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
dg_1751325501,"Nerf @ Noyce, 2014",,,,,,image,,nerf@noycejd6_3259-web.jpg,,,,,,Student Life | Nerf @ Noyce | Noyce Science Center,,"Students playing nerf in the Noyce Science Center hallways. Callum Scott (left). October 11, 2014.",Office of Communications,,,,2014,2014-10-11,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
dg_1751327527,"Diwali Celebration, 2014",,,,,,image,,11914DiwaliIMG_3045,,,Justin Hayworth,,, Student Life | Diwali | Main Hall,,"Nepali student organization dancing at the Diwali celebration in Main Hall. Tasnim T. (Right). November 9, 2014.",Office of Communications,,,,2014,2014-11-09,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
dg_1751325681,"Grinnell Singers Rehersal, 2014",,,,,,image,,20140129singers119.jpg,,,,,,Students | Grinnell Singers,,"Members of the Grinnell Singers in rehersal. Braden Brown (far right) Austin Morris (middle). January 28, 2014.",Office of Communications,,,,2014,2014-01-28,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
dg_1751326364,"Grinnell in London, 2014, Photograph 1",,,,,,image,,_DSC2258.jpg,,,,,,Students | Grinnell in London,,"Students from grinnell in london posing on a bridge. Michael hurley (Far left), Emma Lange (2nd from left)",Office of Communications,,,,,,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
dg_1751325786,"Grinnell in London, 2014, Photograph 2",,,,,,image,,_DSC2364.jpg,,,,,,Students | Grinnell in London,,"Students in the Grinnell in London program. Emma Lange (right). March 19, 2014.",Office of Communications,,,,,,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
dg_1752243342,"Commencement, 1988, Photograph 1",,,,,,image,,lib_rgr_s6b31f1_Commencement_0023.tif,,,Jack Robertson,,,Students | Commencement,,"A student exits the graduation stage during the 1988 Commencement. May 23, 1988.",Office of Communications,,,,1988,1988-05-23,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
dg_1752243354,"Commencement, 1988, Photograph 2",,,,,,image,,lib_rgr_s6b31f1_Commencement_0024.tif,,,Jack Robertson,,,Commencement,,"1988 Commencement speaker Marian Wright Edelman, president of The Children's Defense Fund. May 23, 1988.",Office of Communications,,,,1988,1988-05-23,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
dg_1752243358,"Commencement, 1988, Photograph 3",,,,,,image,,lib_rgr_s6b31f1_Commencement_0025.tif,,,Jack Robertson,,,Commencement,,"1988 Commencement speaker Marian Wright Edelman, president of The Children's Defense Fund received an honoray degree from Grinnell College. May 23, 1988.",Office of Communications,,,,1988,1988-05-23,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
dg_1752243363,"Commencement, 1988, Photograph 4",,,,,,image,,lib_rgr_s6b31f1_Commencement_0026.tif,,,Jack Robertson,,,Commencement,,"A student during the 1988 Commencement. May 23, 1988.",,,,,1988,1988-05-23,,,,photograph, 1 photograph,,,,,,,,,,,,,,,,,,,,,,,,,
